Culture,Criticality,Criticality Modifier,Initial Known,Inter Dependency,Dynamism,Size,Plan,Team Size,Cost-,Score-,Idle-
0.713453513,0.030538583,0.561156294,0.802826935,0.872750005,0.165463046,0.079256445,0.892739061,0.535994686,0.109133272,0.324710763,0
0.4907782,0.996172103,0.482688237,0.006102421,0.693664807,0.432272277,0.89136206,0.120890938,0.420505315,0.432537623,0.436987905,0.09751773
0.946047898,0.625889998,0.473043883,0.939256666,0.58917227,0.6315733,0.075433852,0.455497817,0.703931183,0.134516144,0.545007632,0.227272727
0.469859996,0.336215504,0.645661099,0.847084378,0.663493058,0.497267805,0.952458579,0.748925995,0.137683911,0.298080261,0.347417757,0.004401408
0.734592129,0.945127034,0.465974218,0.446826465,0.134193743,0.698572095,0.342757005,0.503438788,0.195551532,0.314443608,0.54565509,0.523255814
0.930153615,0.817964266,0.957389595,0.901345323,0.368495168,0.509622641,0.360603616,0.062920743,0.003217477,0.357187236,0.337347091,0.744680851
0.123714439,0.396205414,0.534148234,0.619860662,0.086986236,0.977608638,0.464331019,0.513013188,0.163411758,0.135024546,0.366258066,0.163043478
0.469312217,0.805462013,0.336392742,0.122156096,0.054096264,0.230612194,0.90508999,0.084553893,0.015438492,0.263489306,0.314109747,0.71905016
0.282879267,0.291336447,0.189939672,0.68314685,0.282122096,0.498265366,0.078621582,0.056510646,0.091421005,0.056569981,0.330619627,0.089285714
0.043110842,0.379127513,0.214611005,0.086023985,0.638037145,0.345470041,0.707491233,0.728618455,0.092590825,0.119357314,0.132596424,0.078125
0.265286793,0.879709203,0.418028104,0.319520379,0.742800442,0.393099164,0.524254202,0.204012122,0.104590619,0.237795668,0.352345557,0.534188034
0.047997053,0.067629843,0.705946412,0.734029943,0.455996631,0.64487312,0.864484853,0.32706709,0.547778731,0.295806854,0.245653101,0.297727273
0.42487002,0.040392181,0.498873223,0.65524965,0.194118545,0.483433081,0.086437714,0.370364011,0.935823931,0.168233892,0.397799156,0
0.140389286,0.436454581,0.618258149,0.687771,0.061888018,0.93246635,0.283020556,0.887394085,0.587561588,0.192466213,0.461304874,0.393258427
0.167559699,0.374641277,0.943190654,0.132496034,0.435056115,0.893662261,0.220389655,0.817531978,0.952894912,0.20168387,0.467002271,0.625
0.022792673,0.967028393,0.075233529,0.239920179,0.156861293,0.341693813,0.489950556,0.615105829,0.859781611,0.119428067,0.143308233,0.083333333
0.204545366,0.49247686,0.890341458,0.119572903,0.222481172,0.566926615,0.881713753,0.124627966,0.410763357,0.46496442,0.393902396,0.259274874
0.653479996,0.960168892,0.109882037,0.895280083,0.378279102,0.542246468,0.901944697,0.593429875,0.17530497,0.150233102,0.409504994,0.061773256
0.165074349,0.850566925,0.588852242,0.523290902,0.494004151,0.580013866,0.196989364,0.635200046,0.319060741,0.165107757,0.436092226,0.25
0.698436913,0.497671906,0.114204782,0.055813662,0.993161294,0.92954262,0.319114859,0.992231113,0.901385449,0.108899076,0.687832743,0.108695652
0.712013988,0.382075656,0.961808469,0.049491082,0.642072896,0.362069518,0.726606906,0.643747831,0.335671066,0.37272031,0.466451881,0.425
0.829276193,0.785981298,0.912072781,0.541332613,0.75704492,0.205019788,0.442469623,0.988530953,0.910817102,0.554412105,0.360087772,0.244565217
0.056800998,0.132014162,0.484210836,0.821998181,0.472746291,0.025321393,0.666329236,0.775870205,0.80955867,0.198166163,0.034392289,0.429487179
0.287536916,0.016461751,0.880822157,0.064269866,0.61032878,0.431557046,0.062563787,0.298178072,0.839265726,0.136302585,0.31444613,0
0.803611796,0.061523331,0.992000421,0.183249216,0.258979057,0.494424158,0.501478685,0.838594075,0.350101859,0.293524014,0.510727864,0.305059524
0.88290577,0.344627894,0.379707681,0.174640343,0.219355187,0.604660157,0.666833325,0.357752647,0.732605043,0.225393156,0.445384396,0.664893617
0.121929247,0.036395403,0.891253253,0.855669215,0.783596234,0.329177283,0.886939552,0.197399937,0.758115067,0.355670453,0.243472623,0.107879925
0.980043384,0.006352083,0.866262683,0.793471311,0.967975011,0.900292038,0.061793882,0.248409021,0.082482336,0.116952733,0.418511136,0.735294118
0.438516042,0.983888256,0.53708059,0.044476618,0.332186268,0.90301672,0.672249093,0.648538308,0.570003211,0.483175442,0.515147538,0.479651163
0.16249191,0.242286061,0.472538835,0.233295669,0.523817808,0.567585892,0.704037717,0.679416022,0.561997817,0.205788169,0.318903817,0.068807339
0.513458556,0.328534883,0.80788967,0.790153094,0.87902741,0.950619379,0.374618273,0.333242758,0.344229055,0.228949035,0.462765071,0.09765625
0.141207759,0.732805219,0.677366128,0.355853946,0.601218915,0.339319736,0.525231172,0.009107106,0.346403833,0.371910807,0.248299946,0.194256757
0.751216171,0.815670517,0.258402892,0.464490458,0.865553445,0.166955182,0.382992023,0.610566208,0.875508503,0.173559038,0.364247134,0.636363636
0.05204615,0.545132084,0.560530895,0.232097927,0.955006321,0.783296867,0.448653479,0.98593476,0.527373471,0.192864355,0.299551677,0.168918919
0.072045957,0.849093395,0.54134428,0.967877344,0.595459367,0.730777474,0.285310897,0.266703567,0.588799,0.279717988,0.311283932,0.517241379
0.798239025,0.309901016,0.853964255,0.98530181,0.728710534,0.934622265,0.718386228,0.865447383,0.253099701,0.309812302,0.457414588,0
0.010157867,0.776410999,0.232201003,0.742654955,0.947896309,0.626828478,0.252601861,0.202885965,0.654624026,0.181133565,0.190921201,0.348837209
0.521235349,0.955220462,0.085577136,0.355734148,0.280044779,0.306085916,0.530811537,0.893825043,0.286581798,0.15253528,0.317858309,0.08
0.049264548,0.195235595,0.072870969,0.401410143,0.428630806,0.643261241,0.895561853,0.222533635,0.853369839,0.146967966,0.24521451,0.664105379
0.278682329,0.333349968,0.770340076,0.585678656,0.375349807,0.925911598,0.837265885,0.35518809,0.759365751,0.39028346,0.44708862,0.6975
0.863813984,0.014721597,0.985148005,0.27245482,0.849130157,0.286477523,0.026261905,0.485156898,0.206714989,0.120335447,0.586475787,0.625
0.27803184,0.051653138,0.039999325,0.102726284,0.225968128,0.777874236,0.99443911,0.92060872,0.85874051,0.123530789,0.462971321,0.239410681
0.141122729,0.30852542,0.338555317,0.453220975,0.362297816,0.781886364,0.279990487,0.658130124,0.35152227,0.11341735,0.339074845,0.107142857
0.259209137,0.089453102,0.783376111,0.821906838,0.814483321,0.133088697,0.117833407,0.279208632,0.498456749,0.128856666,0.138815459,0
0.660882264,0.925340227,0.020764793,0.266030044,0.085939382,0.673707737,0.446139101,0.795848266,0.104045522,0.052885129,0.508573003,0.546218487
0.467937159,0.676084615,0.806575187,0.81439417,0.582402798,0.244850178,0.079434469,0.490435912,0.676750648,0.260681203,0.34760417,0.138888889
0.774203217,0.69081205,0.989706918,0.654669658,0.767016907,0.729093729,0.049324283,0.016696851,0.458706502,0.272032105,0.478852654,0.15625
0.80618222,0.075520717,0.335679107,0.921225159,0.186215739,0.52338401,0.77877764,0.35835987,0.903994315,0.247526912,0.461933098,0.457920792
0.995468031,0.549448712,0.554001366,0.007330622,0.22908919,0.62814432,0.019463264,0.101426791,0.642294269,0.141140422,0.605409637,0.227272727
0.361131054,0.866219633,0.771268411,0.481825254,0.529467391,0.574795462,0.671293108,0.932136035,0.775248859,0.474748754,0.471603588,0.254120879
0.092671057,0.378080942,0.654045918,0.008126876,0.49130833,0.467206201,0.048683442,0.988364208,0.979419345,0.181887901,0.179744303,0
0.747236717,0.348732672,0.703921261,0.445089954,0.639261786,0.242626982,0.402118518,0.597400707,0.425950905,0.229043713,0.270803087,0
0.539448409,0.190259018,0.012359366,0.414598433,0.260792588,0.219612197,0.457744737,0.067176503,0.849812841,0.077361656,0.256666142,0
0.529805748,0.468707946,0.483017218,0.184106114,0.936913473,0.902226583,0.553657086,0.731934153,0.302702583,0.227886975,0.604662517,0.120192308
0.324601072,0.473300288,0.4704659,0.308304413,0.174405742,0.092528126,0.254007615,0.078341504,0.707768633,0.186907656,0.211188974,0.48828125
0.214200378,0.367089626,0.960748831,0.897486934,0.688806005,0.320219705,0.301258153,0.035246552,0.482455275,0.267158196,0.22063192,0.03125
0.718546712,0.385622054,0.425946558,0.824732662,0.154908043,0.871055108,0.232964926,0.987545999,0.79290432,0.127259927,0.668323052,0
0.943599131,0.600593123,0.826987458,0.385547027,0.979945187,0.735388616,0.640986814,0.878067721,0.628898257,0.444467382,0.584048995,0.539122137
0.070229351,0.021251314,0.834263454,0.418651049,0.171416168,0.925356283,0.837706529,0.934797422,0.945167431,0.397167236,0.35953325,0.135869565
0.311659256,0.598538728,0.377433572,0.359658236,0.888548942,0.762760312,0.187287371,0.150973803,0.105580719,0.089598342,0.367892823,0.208333333
0.178372649,0.024375372,0.492220753,0.001590444,0.800087935,0.183065941,0.761170405,0.966009568,0.158245312,0.19630034,0.227940485,0.498704663
0.907006119,0.535848832,0.787405733,0.107770573,0.875169853,0.004961223,0.110157505,0.431496771,0.028915309,0.14867913,0.043343069,0.514705882
0.261333688,0.277574271,0.99368371,0.249548651,0.51436041,0.903182992,0.349552273,0.697293599,0.667071973,0.322072964,0.447699506,0
0.562151132,0.006528378,0.539663766,0.555465143,0.162896135,0.189715334,0.248687861,0.358140953,0.919291506,0.111115251,0.276861579,0.454545455
0.871960004,0.911032901,0.057617434,0.190075162,0.001396703,0.744660099,0.272370389,0.20912686,0.075351769,0.075561508,0.549980209,0.438596491
0.806306496,0.297561351,0.524206986,0.120373905,0.026613359,0.40288365,0.361696713,0.876926103,0.671783887,0.192378333,0.476264233,0.375
0.26757029,0.235437451,0.187876202,0.726866182,0.917637356,0.081601397,0.369066466,0.854588793,0.054426565,0.077272769,0.129394252,0.597826087
0.990391646,0.555530993,0.170707918,0.183712985,0.247100779,0.809608518,0.291485411,0.549050122,0.110165997,0.076727645,0.655490896,0.290178571
0.979838341,0.455807566,0.185821486,0.431441097,0.03752299,0.345395069,0.111764697,0.581458689,0.004627131,0.051089359,0.399817854,0.583333333
0.857264105,0.104527497,0.745017037,0.329881728,0.852059686,0.607581479,0.915433456,0.131116179,0.042083374,0.265629273,0.534292462,0.402151639
0.359458116,0.847666757,0.771815984,0.723761838,0.593921042,0.303365954,0.081659587,0.635443667,0.387440218,0.182106614,0.204563926,0.3125
0.219406663,0.563954726,0.696321827,0.404369242,0.31421663,0.785571821,0.297075392,0.181150871,0.028796743,0.244731997,0.298820221,0.559210526
0.632793213,0.985977305,0.256017934,0.7350456,0.138035503,0.065173434,0.183562222,0.707593886,0.599910066,0.086550904,0.123507722,0
0.895285462,0.950548745,0.53715893,0.897104176,0.853180644,0.009043991,0.317969599,0.345796051,0.805776382,0.346615091,0.102016948,0.729166667
0.817435697,0.328551362,0.547989814,0.955456479,0.954201292,0.592269466,0.595093701,0.83457778,0.646002616,0.301812197,0.460361806,0.15503876
0.181716343,0.17441374,0.453960216,0.923854525,0.970466177,0.213638601,0.440335058,0.450373865,0.457455725,0.095898159,0.117826661,0
0.269793523,0.91527088,0.069347197,0.769452121,0.533348465,0.526686701,0.866461764,0.191712289,0.492547843,0.157206456,0.3409833,0.068681319
0.563897389,0.900208945,0.30368545,0.832457963,0.376358212,0.9605503,0.280410979,0.199513508,0.520166397,0.182438427,0.345106652,0
0.566236321,0.958851499,0.459563705,0.24551116,0.705627651,0.289291288,0.965653871,0.071716645,0.344285641,0.437066622,0.43032678,0.419381107
0.03562319,0.722131319,0.618809667,0.488202276,0.52715622,0.594748136,0.44099209,0.658874582,0.963039022,0.2580435,0.308270855,0.446428571
0.750363866,0.800522231,0.689851245,0.907668779,0.749309573,0.08673859,0.67478254,0.702774168,0.742184046,0.503635524,0.219747655,0.137867647
0.9692644,0.054720539,0.999023304,0.849258942,0.626703799,0.274334455,0.877286228,0.242322258,0.823025174,0.430478301,0.383508058,0.137820513
0.63664811,0.750264103,0.419462708,0.995898119,0.965724397,0.441945093,0.386339961,0.492024676,0.950091566,0.230834225,0.433228932,0.1875
0.664086553,0.282902918,0.769663058,0.942357122,0.989157081,0.297698622,0.533668107,0.819846976,0.972968593,0.372861053,0.37252038,0.281065089
0.555852738,0.590981226,0.287270202,0.196223708,0.018014679,0.15083383,0.921236496,0.159571806,0.300030707,0.208770116,0.357822592,0.519141531
0.493081678,0.464705567,0.887914822,0.37711736,0.642595032,0.463400128,0.249669582,0.831666257,0.109776943,0.190533554,0.4702578,0.625
0.231830417,0.381376914,0.880700664,0.977963225,0.339395367,0.142499831,0.965320599,0.893743707,0.142394863,0.381086253,0.097317132,0.008561644
0.271516668,0.984088867,0.826067393,0.278877226,0.016000891,0.109503436,0.695114139,0.955984534,0.183211328,0.513755339,0.171487468,0.521788991
0.519002206,0.212764615,0.708585401,0.244282389,0.438853207,0.542748187,0.727102129,0.726935239,0.106683836,0.27876256,0.39663243,0.080128205
0.289909904,0.922373201,0.072564981,0.497618711,0.90806843,0.233857788,0.266776865,0.573213698,0.023932111,0.077280092,0.301115866,0.706521739
0.497667955,0.137888918,0.606087202,0.988510407,0.475409781,0.342996754,0.501223943,0.880653962,0.973169716,0.257549072,0.401591899,0.194610778
0.529932887,0.877324294,0.82308933,0.399037498,0.252555089,0.121563326,0.533137704,0.529300072,0.898773006,0.618419991,0.276572602,0.5625
0.998582792,0.427314754,0.295611551,0.465856116,0.670541416,0.227767774,0.637457516,0.544200271,0.060891171,0.145147849,0.473430849,0.482673267
0.635117877,0.566023411,0.574276031,0.924256779,0.98114302,0.76347794,0.623896801,0.667938689,0.352359012,0.353180102,0.419953225,0
0.581412075,0.415915213,0.15460628,0.463801196,0.678730847,0.164829092,0.078149254,0.214344061,0.348187784,0.049706865,0.304064508,0.714285714
0.298475501,0.162395116,0.382267745,0.302349177,0.424767358,0.553248481,0.776642977,0.063283172,0.374754969,0.215260645,0.443253117,0.293072824
0.534809124,0.05219529,0.681608442,0.122622576,0.163540803,0.167451182,0.684992853,0.439306925,0.422418491,0.198484954,0.340710532,0.444078947
0.738300075,0.403317801,0.648126602,0.182920851,0.764226865,0.214140208,0.065381865,0.01445319,0.279079814,0.078868931,0.413799223,0
0.131619739,0.74162068,0.619558501,0.15584645,0.923811981,0.587173895,0.652307995,0.265936611,0.801505717,0.387080431,0.277076795,0
0.185318734,0.155157768,0.862181372,0.567703222,0.738798259,0.712376226,0.69187841,0.792436405,0.114610272,0.22946459,0.445645813,0.441176471
0.128564541,0.257538408,0.111266752,0.838028399,0.330213449,0.611864916,0.994601205,0.026289534,0.873543613,0.172867434,0.416733813,0.455691643
0.150070454,0.517509756,0.539625917,0.948639459,0.160450177,0.107843059,0.474194332,0.827690164,0.493890863,0.215712203,0.158546465,0.572289157
0.023227721,0.538142075,0.379757432,0.894465344,0.186465238,0.002577238,0.197308589,0.497877132,0.640618669,0.099085662,0.015566262,0.357142857
0.416985749,0.019249637,0.931856399,0.640076406,0.23429122,0.777268436,0.405371722,0.326709709,0.201570881,0.191294462,0.49835749,0.574324324
0.249193211,0.636120637,0.178974524,0.951784642,0.117258292,0.457892475,0.000235459,0.816138896,0.33292887,0.06821464,0.345580707,0
0.197594459,0.868446332,0.218755659,0.472340239,0.21603174,0.645435936,0.206393639,0.199740993,0.522043284,0.099366588,0.373495627,0.441176471
0.165560033,0.678224261,0.941357898,0.700375,0.715339011,0.032878557,0.487110907,0.289764167,0.474646293,0.406064104,0.025785862,0.198863636
0.26723397,0.134746343,0.1657143,0.120870579,0.506713193,0.518483542,0.223113662,0.502721206,0.753282965,0.05862321,0.364284786,0.357142857
0.920644499,0.844744087,0.605483614,0.726188536,0.269584702,0.037683895,0.516522588,0.483472505,0.865722166,0.411977738,0.208829112,0.581632653
0.286124539,0.950851973,0.751737746,0.225963984,0.13731969,0.628187882,0.95747164,0.50677999,0.975958229,0.81654033,0.369779629,0.004496403
0.480693536,0.701808373,0.824453845,0.98061537,0.995475676,0.160538581,0.705533926,0.039516714,0.098086514,0.372500185,0.226874578,0.178571429
0.904248073,0.320389205,0.575980256,0.39962405,0.167148623,0.049437724,0.521137469,0.149703946,0.762989918,0.26973598,0.128030511,0
0.680362364,0.361372983,0.37385788,0.882258389,0.313321877,0.255382163,0.508563864,0.02361207,0.510053219,0.191997844,0.417109456,0.229591837
0.330876463,0.633375283,0.983730301,0.445887299,0.671789844,0.441673168,0.084951944,0.643907292,0.070369238,0.181095371,0.357444291,0.546875
0.523633674,0.458890225,0.328959476,0.028070661,0.777641911,0.701534904,0.133859298,0.842701727,0.247410724,0.088668535,0.560619165,0.666666667
0.263768284,0.049546072,0.389041683,0.401786723,0.325712417,0.398071106,0.468409973,0.156086037,0.912704555,0.172067219,0.338329397,0.458333333
0.318747125,0.40901888,0.994107058,0.698552329,0.385010959,0.398327461,0.943130307,0.155900078,0.827320757,0.65233864,0.273315655,0.004734848
0.898574138,0.412484157,0.700755979,0.901771436,0.056864337,0.368981594,0.020032387,0.096644332,0.323554517,0.154921175,0.389884471,0.089285714
0.900030818,0.719873557,0.924820505,0.390230515,0.49443945,0.892478136,0.60612022,0.726188381,0.240736637,0.429524398,0.607458668,0.382513661
0.128760147,0.81653073,0.371125408,0.760024792,0.036467312,0.553870111,0.614174542,0.850817806,0.691030333,0.228830888,0.224478341,0
0.882520757,0.357419515,0.25206168,0.946467553,0.703833933,0.204140489,0.027751478,0.904347764,0.325205501,0.07876396,0.239881721,0
0.263161049,0.068967925,0.766003202,0.165597396,0.794271076,0.990639765,0.560970137,0.724626307,0.676815623,0.341524009,0.433078909,0
0.72965806,0.21318538,0.853521843,0.348130324,0.116313685,0.462716637,0.65972886,0.910526856,0.5262256,0.379923227,0.488247728,0.27866242
0.900112826,0.908235518,0.757681308,0.9515931,0.584395216,0.827273876,0.003271643,0.207376087,0.917149538,0.295484125,0.738463086,0.375
0.830902194,0.991693945,0.812816883,0.303815774,0.924450836,0.921761823,0.246364026,0.883086119,0.229985394,0.27014959,0.784218555,0.277777778
0.716311882,0.352279672,0.693169764,0.650649873,0.671911861,0.231275125,0.086402917,0.945276722,0.959939092,0.130380056,0.558452647,0.439189189
0.696527993,0.982600726,0.897407619,0.836770903,0.82849382,0.588109488,0.082797472,0.669569511,0.411562016,0.402647166,0.423009653,0
0.181693138,0.443987664,0.388559525,0.01782923,0.967700073,0.409090681,0.879679031,0.450491285,0.209152182,0.255331552,0.257716262,0.254582485
0.981470116,0.77055918,0.229953052,0.586643606,0.217038935,0.805372806,0.089716685,0.0180655,0.886486985,0.090737565,0.597824242,0.446428571
0.838856894,0.208395615,0.015674688,0.043483221,0.716177826,0.938997759,0.702025946,0.057062308,0.099601233,0.070296804,0.548453485,0.070224719
0.697719218,0.225070373,0.971088885,0.120885094,0.530035504,0.039728888,0.947032442,0.454840937,0.729607613,0.444846746,0.195468023,0.711429915
0.261208051,0.252158132,0.860513779,0.579350838,0.00062436,0.728684452,0.946044056,0.559380777,0.486646242,0.442100007,0.416194433,0.201421801
0.229925055,0.703182843,0.794838514,0.718919836,0.258703149,0.996548831,0.933091667,0.671719466,0.031020408,0.417565539,0.428773513,0.581232493
0.082994996,0.425246216,0.865270856,0.526091531,0.096202943,0.434344705,0.797734667,0.269762678,0.48167356,0.451132592,0.189529453,0.196687371
0.271656767,0.041791779,0.206763119,0.55704315,0.888576059,0.759006548,0.244562151,0.72802197,0.273718943,0.053417626,0.571480137,0
0.002166405,0.415147779,0.849335865,0.970372111,0.293562922,0.351025394,0.065408252,0.918729593,0.047485235,0.126838399,0.111616425,0.535714286
0.517200372,0.723014211,0.832712173,0.502609074,0.681515146,0.01951924,0.583539206,0.428773077,0.64569317,0.49130969,0.116176843,0.43504902
0.540163627,0.561232752,0.97587611,0.798158868,0.873182395,0.152525681,0.065297263,0.217503742,0.950092756,0.229972802,0.398900648,0.5625
0.827684336,0.524899438,0.87889637,0.665311997,0.523852399,0.588593546,0.694906102,0.038141287,0.938715628,0.450517061,0.590401768,0.383403361
0.185887666,0.925650986,0.497832403,0.908695567,0.403667903,0.322535451,0.097173908,0.257105829,0.927632673,0.281534227,0.110317575,0
0.500562582,0.954348056,0.257672335,0.485372121,0.961135905,0.401486665,0.59899413,0.187738963,0.953691184,0.273996402,0.517796443,0.491898148
0.856290744,0.690716529,0.282615937,0.437057052,0.993912226,0.068383033,0.65186886,0.350266145,0.529324995,0.217284125,0.204761619,0.634615385
0.233565396,0.854826918,0.544440173,0.05931156,0.317493531,0.724015555,0.731962033,0.127523509,0.056447692,0.279189137,0.436251247,0.54245283
0.937642582,0.544503701,0.683936239,0.020502103,0.614800174,0.039266052,0.392977269,0.287134408,0.44268163,0.288625084,0.193048618,0.787671233
0.252265011,0.758930733,0.195992768,0.965673497,0.967323664,0.754480224,0.445174972,0.46962006,0.529269723,0.123423747,0.421505583,0.027173913
0.302503895,0.713656685,0.263202828,0.810698635,0.984265079,0.595696189,0.827816368,0.915474772,0.374114772,0.22550248,0.452695144,0.306910569
0.589124642,0.128769087,0.526841528,0.887505824,0.919933696,0.161842275,0.288591852,0.993872424,0.735708308,0.157689433,0.29381482,0.389344262
0.064532664,0.567366317,0.377229109,0.365704898,0.20670932,0.031074409,0.426745377,0.905041807,0.214359908,0.138635562,0.026797511,0.431034483
0.327722991,0.976276379,0.330079338,0.09946906,0.600208142,0.014295095,0.752705584,0.146726058,0.218347231,0.2807102,0.058664763,0.328733766
0.247868113,0.79859405,0.227626866,0.514228307,0.250631516,0.525567287,0.969500759,0.108648249,0.863985579,0.295656692,0.434634868,0.359105181
0.753024696,0.691952145,0.72622767,0.12263629,0.712958225,0.310661742,0.961964181,0.978284005,0.608235756,0.559422006,0.348179775,0.030570652
0.996056215,0.755137734,0.8913646,0.983534497,0.687633454,0.174716142,0.305613843,0.442297603,0.166347162,0.30686709,0.349371107,0.045454545
0.497376295,0.828987297,0.354966595,0.371043003,0.634646884,0.195888196,0.64611272,0.237562065,0.358143332,0.218963356,0.235723445,0.421052632
0.405230756,0.412253968,0.236435789,0.723529072,0.922214465,0.224315665,0.248832219,0.206257606,0.261957515,0.06390645,0.146164914,0
0.591059528,0.180745885,0.234138996,0.362230266,0.796507564,0.596640717,0.900103516,0.358975478,0.560382151,0.187399833,0.469813716,0.46875
0.326320503,0.904362815,0.089859252,0.162274291,0.291696243,0.949208031,0.718545732,0.173268457,0.665465366,0.153823981,0.518084264,0.116525424
0.546685295,0.677229913,0.295068703,0.893944417,0.733405978,0.397253514,0.844183182,0.733015007,0.72875433,0.283357356,0.403274692,0.225877193
0.852578789,0.905532841,0.68685412,0.400284878,0.044053987,0.893572369,0.431094003,0.613543316,0.649369899,0.30083387,0.56005056,0.0625
0.447234385,0.211842049,0.824568931,0.574157084,0.910789611,0.706903166,0.967486404,0.622788848,0.420729201,0.41863538,0.506159235,0.380236794
0.126634906,0.115869537,0.900149346,0.8241847,0.176739463,0.533702228,0.471101015,0.918827042,0.063540405,0.178612701,0.184609707,0.108695652
0.108439405,0.494603474,0.41646658,0.443534908,0.468048757,0.761394774,0.729107791,0.689466358,0.573212652,0.283967447,0.351709482,0.102040816
0.26569982,0.910419137,0.260091556,0.239757671,0.217982682,0.268539884,0.799433453,0.670286336,0.213846752,0.217556058,0.339531886,0.582706767
0.156957868,0.400001365,0.104463031,0.927796679,0.935324975,0.67301055,0.948870173,0.414519257,0.884652951,0.184901031,0.364057201,0.306748466
0.176854325,0.644829683,0.620075849,0.93740574,0.669426139,0.266917113,0.851824833,0.363296061,0.849094027,0.44367187,0.151546556,0
0.184843163,0.305022024,0.072306791,0.75822243,0.931870925,0.514551858,0.047209535,0.682760427,0.884740345,0.056071327,0.371244649,0.3125
0.657349163,0.39467624,0.005106562,0.742684389,0.926060877,0.727165109,0.648910288,0.661246276,0.895413845,0.086547695,0.558863393,0.240147783
0.531865031,0.82028434,0.406161934,0.125066094,0.498754999,0.120527179,0.136438653,0.655658838,0.969680814,0.141821569,0.386221712,0.583333333
0.138111156,0.081219193,0.844978204,0.293562771,0.170635989,0.317957594,0.290124989,0.501507219,0.380985853,0.228351588,0.285582826,0.720588235
0.394183672,0.617521462,0.78420007,0.76382475,0.751466,0.846201844,0.459126803,0.966932599,0.741621387,0.335159642,0.492124717,0
0.22710008,0.759089681,0.812414288,0.714982144,0.876610315,0.500757506,0.073292997,0.646100065,0.065561414,0.21856544,0.246772,0.766129032
0.463442294,0.078859973,0.044074622,0.061653076,0.31805733,0.81598106,0.152659791,0.816526658,0.476293095,0.049506223,0.467684901,0
0.412572294,0.222511952,0.491823921,0.533855833,0.927520508,0.229779375,0.202188701,0.393364845,0.228344174,0.108801357,0.27881782,0
0.721535542,0.187849159,0.402763753,0.221311728,0.339531336,0.633262339,0.027141922,0.920456168,0.763043406,0.106737145,0.5437108,0.416666667
0.477068405,0.606559634,0.634683446,0.609639181,0.203472494,0.686132953,0.29404806,0.271400928,0.356479295,0.290342545,0.573502689,0.089285714
0.50597701,0.50836677,0.561142961,0.959219779,0.885775953,0.619639593,0.845713768,0.974625878,0.577434499,0.362490104,0.465775963,0.11
0.139573902,0.868370394,0.960279971,0.299360332,0.599089212,0.810329544,0.092080191,0.013484394,0.095770432,0.14117307,0.404598146,0.535714286
0.940039806,0.478751906,0.963028639,0.126193459,0.851050019,0.530124271,0.123965906,0.058023766,0.923453179,0.301047985,0.643943727,0.535714286
0.008669907,0.557901098,0.266944994,0.054793377,0.66447171,0.829499947,0.75567812,0.263398738,0.214922395,0.20717061,0.291266388,0.551905388
0.085215324,0.097301281,0.986821812,0.974476861,0.619767332,0.559613723,0.587855233,0.280395021,0.33690031,0.296021027,0.254118045,0.390243902
0.907614909,0.22181914,0.231683949,0.362227159,0.399418521,0.277289489,0.322925902,0.940394459,0.071695389,0.10408295,0.413950725,0.770348837
0.241259365,0.471493949,0.864821963,0.573830159,0.128099354,0.376619948,0.258408066,0.456883651,0.660691109,0.342960774,0.382614222,0.512295082
0.57417462,0.54291843,0.762063114,0.653969766,0.591749559,0.44506624,0.081941927,0.955438856,0.042839621,0.153439559,0.367431066,0.568181818
0.937089285,0.626743662,0.070170916,0.833094792,0.188357961,0.629997449,0.524917046,0.147877692,0.990494961,0.121425662,0.625562983,0.405518395
0.53066478,0.511076405,0.540083505,0.617951022,0.522316753,0.25877297,0.787764702,0.272606865,0.790536506,0.354489436,0.32586907,0.425072046
0.343665413,0.88765482,0.865540612,0.289286545,0.631880462,0.856351056,0.079650677,0.519284499,0.144477137,0.219222879,0.431623966,0.416666667
0.959395519,0.81173401,0.537625595,0.80232883,0.144812978,0.393963645,0.81710634,0.258255473,0.689489697,0.444447861,0.43034595,0.324702886
0.159803678,0.013598447,0.204381162,0.924024443,0.119536317,0.365638998,0.61557272,0.300537011,0.563790546,0.136561515,0.1453546,0
0.524964877,0.705468398,0.560349238,0.79261362,0.015594989,0.35155009,0.479983505,0.670390688,0.292270262,0.236766881,0.429045775,0.447761194
0.322566555,0.318417597,0.713484763,0.458446371,0.602836957,0.943468526,0.567564154,0.562047448,0.286905935,0.299879333,0.497168033,0.107526882
0.342657279,0.524684778,0.56071465,0.059918719,0.401072316,0.225545307,0.061479596,0.038538369,0.940073703,0.162748522,0.216763917,0.673076923
0.386441339,0.695117639,0.552375049,0.234622261,0.474019977,0.333695842,0.718365828,0.615983055,0.804813544,0.362542658,0.368090116,0.472074468
0.907705607,0.642291192,0.581763751,0.508872844,0.967168605,0.323285869,0.470806511,0.923580244,0.649211677,0.193021762,0.420142865,0
0.155390084,0.207135784,0.459632867,0.707453819,0.855852761,0.811320483,0.831043327,0.903061463,0.267450427,0.196327414,0.399445049,0.078125
0.750293516,0.074463378,0.443456925,0.86233539,0.041515392,0.622523785,0.37425283,0.305929954,0.29173998,0.117218259,0.533146873,0
0.402595114,0.943766516,0.16060196,0.274709434,0.330431618,0.192636467,0.996693061,0.63735669,0.349581232,0.202633722,0.226812999,0.170664207
